filepath,crop,disease_raw,environment,phash
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0698.jpg,Pepper Bell,CLS,closed,abc3913dda78c924
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0699.jpg,Pepper Bell,CLS,closed,bcc4c64b9539d331
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0700.jpg,Pepper Bell,CLS,closed,adcc921fcb320d71
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0701.jpg,Pepper Bell,CLS,closed,edcbc13c9230c3b6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0702.jpg,Pepper Bell,CLS,closed,ae33d0b28bca594d
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0703.jpg,Pepper Bell,CLS,closed,eee4850e9e7a8139
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0217.jpg,Pepper Bell,CLS,closed,fa91970ec86d8b34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0704.jpg,Pepper Bell,CLS,closed,ef24c4469e8f1c9c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0705.jpg,Pepper Bell,CLS,closed,b96691b50e9b9c49
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0706.jpg,Pepper Bell,CLS,closed,ec83957e9a68c331
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0707.jpg,Pepper Bell,CLS,closed,e7cc9236ca388d71
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0708.jpg,Pepper Bell,CLS,closed,b796c24b8d6c98b1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0709.jpg,Pepper Bell,CLS,closed,ee64c42e9ed61893
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0710.jpg,Pepper Bell,CLS,closed,e86c91b3ca986f4c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0711.jpg,Pepper Bell,CLS,closed,ecc4943c9a71c9a7
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0712.jpg,Pepper Bell,CLS,closed,ee64861e1bd1b18b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0713.jpg,Pepper Bell,CLS,closed,be39c4c34b8e394c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0714.jpg,Pepper Bell,CLS,closed,bfc2c12f9a6cc9a0
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0715.jpg,Pepper Bell,CLS,closed,bbb1d04b8d6496e2
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0716.jpg,Pepper Bell,CLS,closed,bc31905b4f8c3cce
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0717.jpg,Pepper Bell,CLS,closed,b031d34bcfc46c4e
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0718.jpg,Pepper Bell,CLS,closed,e9e4851c9af13b83
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0719.jpg,Pepper Bell,CLS,closed,ecc4841e98799b73
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0720.jpg,Pepper Bell,CLS,closed,bcc6c61e8f38ca31
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0721.jpg,Pepper Bell,CLS,closed,e586963999619b33
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0722.jpg,Pepper Bell,CLS,closed,bc92971fcc25c362
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0723.jpg,Pepper Bell,CLS,closed,ee94915a9e699865
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0724.jpg,Pepper Bell,CLS,closed,ee94934b9d3cc06a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0725.jpg,Pepper Bell,CLS,closed,edc5927a9b309626
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0218.jpg,Pepper Bell,CLS,closed,bbc99136cb324c4b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0726.jpg,Pepper Bell,CLS,closed,eaca851b96b017a7
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0727.jpg,Pepper Bell,CLS,closed,ed92964b9b619866
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0728.jpg,Pepper Bell,CLS,closed,e5c4963c98d30d9b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0729.jpg,Pepper Bell,CLS,closed,e4c6933dcb788c34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0730.jpg,Pepper Bell,CLS,closed,eb94940b9b68916f
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0731.jpg,Pepper Bell,CLS,closed,eee4841fce38c839
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0732.jpg,Pepper Bell,CLS,closed,eacb843b9570c6a5
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0733.jpg,Pepper Bell,CLS,closed,fbe0911fdaa84994
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0734.jpg,Pepper Bell,CLS,closed,ebe4851edab049d1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0735.jpg,Pepper Bell,CLS,closed,ba90c04f8f769663
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0736.jpg,Pepper Bell,CLS,closed,eac4c41f947893e3
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0219.jpg,Pepper Bell,CLS,closed,e693916fcc34ca31
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0737.jpg,Pepper Bell,CLS,closed,ebc5951e9031c337
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0738.jpg,Pepper Bell,CLS,closed,eee4c40e1ef03993
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0739.jpg,Pepper Bell,CLS,closed,ecc5851e9a399363
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0740.jpg,Pepper Bell,CLS,closed,ebc1951eb066c63c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0741.jpg,Pepper Bell,CLS,closed,eec4951fd031cb25
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0742.jpg,Pepper Bell,CLS,closed,ebcd850e9ef01893
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0743.jpg,Pepper Bell,CLS,closed,e3c69369c934ce32
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0744.jpg,Pepper Bell,CLS,closed,eec0933fca610df0
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0745.jpg,Pepper Bell,CLS,closed,eec4951bd0698d3c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0746.jpg,Pepper Bell,CLS,closed,e6939379cb2498c6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0747.jpg,Pepper Bell,CLS,closed,bb92916fc83c8ee0
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0748.jpg,Pepper Bell,CLS,closed,ecc5943f9a708b31
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0749.jpg,Pepper Bell,CLS,closed,eccc953ecb314ab0
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0750.jpg,Pepper Bell,CLS,closed,ecc4967ad12dcb30
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0751.jpg,Pepper Bell,CLS,closed,e4c4916b9939cb33
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0752.jpg,Pepper Bell,CLS,closed,bb86d14b0db47893
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0753.jpg,Pepper Bell,CLS,closed,b994d36b8eb10c9a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0754.jpg,Pepper Bell,CLS,closed,bbc4c52e9f311833
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0755.jpg,Pepper Bell,CLS,closed,ba90d15ac3698fe4
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0756.jpg,Pepper Bell,CLS,closed,b9d1c44bc32fcc34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0757.jpg,Pepper Bell,CLS,closed,edc5c41b9371c626
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0758.jpg,Pepper Bell,CLS,closed,bee4c44ecbb91891
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0759.jpg,Pepper Bell,CLS,closed,b4c6c63e99b14993
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0760.jpg,Pepper Bell,CLS,closed,ebc3961ed929c464
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0761.jpg,Pepper Bell,CLS,closed,ebe4841e9af89931
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0762.jpg,Pepper Bell,CLS,closed,beb4c24a8fa53c92
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0763.jpg,Pepper Bell,CLS,closed,ef34d0629e8b1999
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0764.jpg,Pepper Bell,CLS,closed,ef85c44a8f789e21
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0220.jpg,Pepper Bell,CLS,closed,e1c6973a9a618d47
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0765.jpg,Pepper Bell,CLS,closed,ecc5843c9af11b87
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0766.jpg,Pepper Bell,CLS,closed,e9c39718c82dcf64
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0767.jpg,Pepper Bell,CLS,closed,b993d16bc52c8e34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0768.jpg,Pepper Bell,CLS,closed,adc4c41cdab02fe3
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0769.jpg,Pepper Bell,CLS,closed,bbb0d16b0e856c9a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0770.jpg,Pepper Bell,CLS,closed,bcc5c45a9f38d231
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0771.jpg,Pepper Bell,CLS,closed,ec6bc4c59b869998
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0772.jpg,Pepper Bell,CLS,closed,e4c6c6365bb0994b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0773.jpg,Pepper Bell,CLS,closed,e638c6e60d1ed8d8
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0774.jpg,Pepper Bell,CLS,closed,eb6494961e9b6949
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0775.jpg,Pepper Bell,CLS,closed,bbb1914fca2c8cb4
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0776.jpg,Pepper Bell,CLS,closed,e92693c29e9f68c8
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0777.jpg,Pepper Bell,CLS,closed,e8cc963c9af14987
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0778.jpg,Pepper Bell,CLS,closed,bb66912acb91cd98
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0779.jpg,Pepper Bell,CLS,closed,ede9c51a1b9032c7
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0780.jpg,Pepper Bell,CLS,closed,bc66941eca982dd9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0781.jpg,Pepper Bell,CLS,closed,e969c49f1a923996
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0782.jpg,Pepper Bell,CLS,closed,aec4c01e9979d363
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0221.jpg,Pepper Bell,CLS,closed,ea94914b8f6dcc34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0783.jpg,Pepper Bell,CLS,closed,fa96914acf6c8c34
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0784.jpg,Pepper Bell,CLS,closed,e06497b61adb38c9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0785.jpg,Pepper Bell,CLS,closed,eee4941e5af829c1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0786.jpg,Pepper Bell,CLS,closed,e633d64f49c4351a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0787.jpg,Pepper Bell,CLS,closed,ed6690a4ce9b2c99
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0788.jpg,Pepper Bell,CLS,closed,eacc851e9e301af3
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0789.jpg,Pepper Bell,CLS,closed,e96696864ed96899
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0790.jpg,Pepper Bell,CLS,closed,b9c1970ec82dcd74
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0791.jpg,Pepper Bell,CLS,closed,b8b0915b4fe46cc6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0792.jpg,Pepper Bell,CLS,closed,e93893934e8b6ccc
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0793.jpg,Pepper Bell,CLS,closed,b4e2c23f9bc83985
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0794.jpg,Pepper Bell,CLS,closed,b664c26a0f9178db
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0795.jpg,Pepper Bell,CLS,closed,edc5963cd232c730
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0796.jpg,Pepper Bell,CLS,closed,ea94914eda29c9b5
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0797.jpg,Pepper Bell,CLS,closed,e6e6863c18d1699b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0798.jpg,Pepper Bell,CLS,closed,adc9c61fda309332
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0799.jpg,Pepper Bell,CLS,closed,b4c6c6391db139c3
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0800.jpg,Pepper Bell,CLS,closed,b831901bcfc46dce
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0801.jpg,Pepper Bell,CLS,closed,ebc6851a9a69c9e1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0802.jpg,Pepper Bell,CLS,closed,ecc5c43a9a311ba7
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0222.jpg,Pepper Bell,CLS,closed,e9edc61a9ab03986
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0803.jpg,Pepper Bell,CLS,closed,bdb6c2690fcc3498
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0804.jpg,Pepper Bell,CLS,closed,bcc6924eca3dc970
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0223.jpg,Pepper Bell,CLS,closed,ecc88537da3c8b70
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0805.jpg,Pepper Bell,CLS,closed,b8c6936ec83ccd70
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0806.jpg,Pepper Bell,CLS,closed,bb96c31a8e699c25
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0224.jpg,Pepper Bell,CLS,closed,bfc0913fda3809b1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0807.jpg,Pepper Bell,CLS,closed,bbc1974acc2c9437
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0808.jpg,Pepper Bell,CLS,closed,fa6bc09d0f9832e1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0809.jpg,Pepper Bell,CLS,closed,ebe6941a1ad1611f
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0810.jpg,Pepper Bell,CLS,closed,edc5863a93318ea6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0811.jpg,Pepper Bell,CLS,closed,eca4c64a9be13993
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0812.jpg,Pepper Bell,CLS,closed,eac6943e9af14983
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0813.jpg,Pepper Bell,CLS,closed,b9b8910bcbe52cc6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0814.jpg,Pepper Bell,CLS,closed,af91d24b9a651cc6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0815.jpg,Pepper Bell,CLS,closed,ebc6923c4a392dd1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0816.jpg,Pepper Bell,CLS,closed,ec65863a9e9069cb
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0817.jpg,Pepper Bell,CLS,closed,edccc03c1bf33483
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0818.jpg,Pepper Bell,CLS,closed,eb81971ed869853c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0819.jpg,Pepper Bell,CLS,closed,b3c7934ec834cd32
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0820.jpg,Pepper Bell,CLS,closed,ed6dc61e1a923163
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0225.jpg,Pepper Bell,CLS,closed,ac61c41ecbda39c9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0821.jpg,Pepper Bell,CLS,closed,ed86c5381bc97193
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0822.jpg,Pepper Bell,CLS,closed,eb3897c2489e6c78
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0823.jpg,Pepper Bell,CLS,closed,b8679696ce9a6909
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0824.jpg,Pepper Bell,CLS,closed,e969c59d9e90385a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0825.jpg,Pepper Bell,CLS,closed,ecc6961a99718b36
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0826.jpg,Pepper Bell,CLS,closed,ee66843c1bd0731b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0827.jpg,Pepper Bell,CLS,closed,b83996c049cf6d4d
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0828.jpg,Pepper Bell,CLS,closed,ebe1901f9e7848e1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0829.jpg,Pepper Bell,CLS,closed,edc6963cd8318963
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0830.jpg,Pepper Bell,CLS,closed,bfe6920ecab02cd1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0831.jpg,Pepper Bell,CLS,closed,ed6dc63419937107
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0226.jpg,Pepper Bell,CLS,closed,bfc4841ed8399333
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0832.jpg,Pepper Bell,CLS,closed,be3d9160cb854dc6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0833.jpg,Pepper Bell,CLS,closed,b87190954fca656d
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0834.jpg,Pepper Bell,CLS,closed,f23992c2d88ecd4d
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0835.jpg,Pepper Bell,CLS,closed,f8c6972ecab00d99
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0836.jpg,Pepper Bell,CLS,closed,ee65843c1ad2398f
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0837.jpg,Pepper Bell,CLS,closed,b96e91b14a93e4c9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0838.jpg,Pepper Bell,CLS,closed,e16496c3489f3dc9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0839.jpg,Pepper Bell,CLS,closed,ba94904ecd2dc373
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0840.jpg,Pepper Bell,CLS,closed,f993932c8c64ce96
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0841.jpg,Pepper Bell,CLS,closed,edc5c41b9ab03396
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0842.jpg,Pepper Bell,CLS,closed,bb91854bcb2dcc2c
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0843.jpg,Pepper Bell,CLS,closed,e94bc63c9ab13287
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0844.jpg,Pepper Bell,CLS,closed,bbc79638c865c638
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0845.jpg,Pepper Bell,CLS,closed,b898c3698fe664c6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0846.jpg,Pepper Bell,CLS,closed,e9c1c53f9eb07282
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0847.jpg,Pepper Bell,CLS,closed,ed68c6c49b9c3a1a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0848.jpg,Pepper Bell,CLS,closed,b1c3931fcb704c96
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0849.jpg,Pepper Bell,CLS,closed,eae0c5078d3e943b
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0850.jpg,Pepper Bell,CLS,closed,ecc7c61c9a309b33
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0851.jpg,Pepper Bell,CLS,closed,ad94c26a9fa53992
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0852.jpg,Pepper Bell,CLS,closed,f9969168caa56c96
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0853.jpg,Pepper Bell,CLS,closed,e31c94c7cbe161c6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0854.jpg,Pepper Bell,CLS,closed,ec79c684999e3358
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0855.jpg,Pepper Bell,CLS,closed,e8c6970eda38c993
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0856.jpg,Pepper Bell,CLS,closed,bc65c616ce983999
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0857.jpg,Pepper Bell,CLS,closed,edc5c6389a719386
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0858.jpg,Pepper Bell,CLS,closed,be86c64999319b63
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0859.jpg,Pepper Bell,CLS,closed,eec4950e9e7cc8a1
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0860.jpg,Pepper Bell,CLS,closed,ecc1c63d99d039c3
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0861.jpg,Pepper Bell,CLS,closed,b9b791694e952c98
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0862.jpg,Pepper Bell,CLS,closed,e967961e9a9069c9
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0227.jpg,Pepper Bell,CLS,closed,ebc0850fde3cda30
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0863.jpg,Pepper Bell,CLS,closed,b92693934f8ba4cc
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0864.jpg,Pepper Bell,CLS,closed,b92c9191cecbc32d
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0865.jpg,Pepper Bell,CLS,closed,ba3991c14bc76c8e
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0866.jpg,Pepper Bell,CLS,closed,aee4c64a9bb11993
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0867.jpg,Pepper Bell,CLS,closed,ec61c6961e9a3999
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0868.jpg,Pepper Bell,CLS,closed,e96cc3941e9bb033
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0869.jpg,Pepper Bell,CLS,closed,ee3996c4819e9ec8
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0870.jpg,Pepper Bell,CLS,closed,e92c96e2ca9f4c98
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0871.jpg,Pepper Bell,CLS,closed,e5c2963c99e12d8e
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0872.jpg,Pepper Bell,CLS,closed,b893916bcee46692
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0873.jpg,Pepper Bell,CLS,closed,b930930fcbcd2cc6
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0874.jpg,Pepper Bell,CLS,closed,b8e79032cf996c58
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0875.jpg,Pepper Bell,CLS,closed,ade4c24f1f913893
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0876.jpg,Pepper Bell,CLS,closed,be86c24a9f38d833
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0877.jpg,Pepper Bell,CLS,closed,b6b2c66d19c4399a
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0878.jpg,Pepper Bell,CLS,closed,acc4c51b9b71d266
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0879.jpg,Pepper Bell,CLS,closed,bcb4c64fc9b41992
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0880.jpg,Pepper Bell,CLS,closed,edc4c63c9af13183
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0881.jpg,Pepper Bell,CLS,closed,ee69c4841b9e7159
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0882.jpg,Pepper Bell,CLS,closed,ea6bc5951992b1a5
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0883.jpg,Pepper Bell,CLS,closed,bb93906bcf2c4c94
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0884.jpg,Pepper Bell,CLS,closed,b9b1936bcd846c0e
Z:\Crop Identification\Final Datasets\PBCE\CLS\PBCE_CLS_0885.jpg,Pepper Bell,CLS,closed,e7c6963c49e10d93
